,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
MAGNUM BBL,,3 Round 4 marteen saadhak Round 16 marteen Elite Round 17 marteen Avez,1 Round 12 marteen saadhak Elite,,,,,,,,59,0,0
PROFEK BBL,,5 Round 1 marteen SUYGETSU Round 3 Elite SUYGETSU Round 8 marteen SUYGETSU Round 13 marteen SUYGETSU Round 17 SUYGETSU Elite,1 Round 14 marteen saadhak SUYGETSU,,,,,,,,47,0,0
sociablEE BBL,,6 Round 1 saadhak Elite Round 5 Elite SUYGETSU Round 7 saadhak marteen Round 11 Elite marteen Round 13 Elite Avez Round 14 Avez Elite,,,,2 Round 5 SUYGETSU Round 13 Avez,,,,,62,0,2
Jamppi BBL,,3 Round 6 marteen saadhak Round 9 Elite Avez Round 19 Elite saadhak,,,,,,,,,35,5,0
LewN BBL,,4 Round 6 Avez SUYGETSU Round 8 saadhak Elite Round 18 marteen Avez Round 21 Elite SUYGETSU,1 Round 2 saadhak marteen Avez,,,,,,,,52,0,0
saadhak KC,,3 Round 10 PROFEK sociablEE Round 11 sociablEE Jamppi Round 21 Jamppi LewN,,,,,,,,,40,1,0
SUYGETSU KC,,3 Round 4 sociablEE MAGNUM Round 8 Jamppi LewN Round 20 MAGNUM PROFEK,1 Round 5 Jamppi PROFEK MAGNUM,,,,,,,,68,1,0
Avez KC,,3 Round 7 sociablEE LewN Round 17 Jamppi PROFEK Round 19 LewN Jamppi,,,,,,,,,55,5,2
marteen KC,,4 Round 3 MAGNUM Jamppi Round 9 sociablEE Jamppi Round 12 LewN Jamppi Round 13 MAGNUM Jamppi,,1 Round 15 LewN PROFEK Jamppi sociablEE,,,1 Round 9 sociablEE Jamppi,,,,64,0,0
Elite KC,,2 Round 4 PROFEK LewN Round 9 LewN PROFEK,,,,,,,,,24,0,0
