,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
MAGNUM BBL,,8 Round 5 Avez SUYGETSU Round 7 SUYGETSU marteen Round 11 marteen Avez Round 15 saadhak Avez Round 17 saadhak SUYGETSU Round 18 Avez marteen Round 23 saadhak SUYGETSU Round 24 marteen SUYGETSU,,,,,,,,,65,3,0
PROFEK BBL,,5 Round 1 SUYGETSU saadhak Round 6 SUYGETSU Elite Round 11 Elite saadhak Round 12 SUYGETSU Avez Round 21 Avez marteen,,,,1 Round 11 saadhak,,,,,53,1,1
sociablEE BBL,,2 Round 2 saadhak SUYGETSU Round 15 marteen Elite,,1 Round 13 saadhak Elite SUYGETSU marteen,,1 Round 21 saadhak,,,,,40,0,0
Jamppi BBL,,4 Round 1 Avez marteen Round 4 Avez marteen Round 8 Avez saadhak Round 17 marteen Avez,1 Round 9 Avez saadhak SUYGETSU,,,,,,,,73,2,0
LewN BBL,,2 Round 5 saadhak marteen Round 24 saadhak Elite,2 Round 10 SUYGETSU Elite Avez Round 12 marteen saadhak Elite,,,,,,,,61,0,0
saadhak KC,,2 Round 10 PROFEK sociablEE Round 11 MAGNUM Jamppi,1 Round 22 LewN PROFEK sociablEE,,,,,,,,52,4,0
SUYGETSU KC,,4 Round 4 Jamppi sociablEE Round 14 Jamppi sociablEE Round 17 LewN sociablEE Round 23 sociablEE PROFEK,1 Round 3 sociablEE MAGNUM PROFEK,1 Round 19 MAGNUM PROFEK Jamppi LewN,,,,,,,55,0,0
Avez KC,,2 Round 5 Jamppi PROFEK Round 6 sociablEE PROFEK,,,,1 Round 13 sociablEE,,,,,33,1,1
marteen KC,,2 Round 4 MAGNUM LewN Round 21 LewN MAGNUM,1 Round 16 Jamppi LewN PROFEK,,,,,,,,52,0,1
Elite KC,,3 Round 6 LewN MAGNUM Round 13 MAGNUM Jamppi Round 20 MAGNUM PROFEK,2 Round 2 MAGNUM LewN sociablEE Round 23 LewN MAGNUM Jamppi,,,,,,,,48,0,0
