,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
MAGNUM BBL,,11,1,1,,,,,,,49,5,0
PROFEK BBL,,10,1,,,1,,,,,42,1,1
sociablEE BBL,,8,,1,,3,,,,,46,0,2
Jamppi BBL,,9,1,,,,,,,,50,13,0
LewN BBL,,9,3,,,,,,,,60,0,0
saadhak KC,,6,1,,,,,,,,45,6,0
SUYGETSU KC,,8,2,1,,,,,,,65,1,2
Avez KC,,6,2,1,,1,,,,,53,8,3
marteen KC,,9,2,1,,,1,,,,59,0,2
Elite KC,,9,5,,,,,,,,84,0,2
