,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,2 Round 1 BeYN MaKo Round 8 Flashback HYUNMIN,,,,,,,,,32,4,0
Boaster FNC,,1 Round 21 Flashback MaKo,1 Round 11 HYUNMIN free1ng MaKo,,,,,,,,33,2,0
Chronicle FNC,,1 Round 5 Flashback free1ng,2 Round 4 HYUNMIN free1ng MaKo Round 7 HYUNMIN Flashback free1ng,1 Round 13 MaKo BeYN Flashback free1ng,,,,,,,69,0,0
kaajak FNC,,2 Round 3 HYUNMIN free1ng Round 19 BeYN free1ng,2 Round 12 free1ng BeYN Flashback Round 14 MaKo BeYN Flashback,,,,,,,,60,0,0
Alfajer FNC,,3 Round 1 Flashback HYUNMIN Round 2 HYUNMIN free1ng Round 5 BeYN MaKo,2 Round 9 Flashback BeYN HYUNMIN Round 15 free1ng Flashback BeYN,,,,,,,,52,1,0
free1ng DRX,,1 Round 3 Chronicle Boaster,,1 Round 21 kaajak crashies Boaster Chronicle,,,,,,,33,0,0
MaKo DRX,,4 Round 3 crashies kaajak Round 9 Chronicle Alfajer Round 10 Boaster kaajak Round 16 crashies Boaster,,1 Round 8 kaajak Boaster kaajak Alfajer,,,,,,,75,3,0
BeYN DRX,,2 Round 4 Alfajer kaajak Round 20 Boaster crashies,,,,2 Round 11 Boaster Round 15 Alfajer,,,,,65,4,1
HYUNMIN DRX,,3 Round 11 kaajak crashies Round 13 Chronicle crashies Round 18 Chronicle Boaster,1 Round 17 Boaster Chronicle crashies,,,,,,,,51,0,0
Flashback DRX,,3 Round 4 Boaster crashies Round 9 kaajak Boaster Round 19 Alfajer Boaster,1 Round 20 kaajak Alfajer Chronicle,,,,,,,,77,0,0
