,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,2 Round 15 HYUNMIN MaKo Round 18 Flashback free1ng,2 Round 3 MaKo BeYN HYUNMIN Round 17 MaKo HYUNMIN free1ng,,,,,,,,41,3,0
Boaster FNC,,1 Round 12 Flashback HYUNMIN,1 Round 11 free1ng BeYN MaKo,,,,,,,,39,3,0
Chronicle FNC,,2 Round 7 MaKo BeYN Round 18 BeYN HYUNMIN,,,,,,,,,44,2,0
kaajak FNC,,3 Round 6 BeYN free1ng Round 15 BeYN Flashback Round 16 free1ng MaKo,,1 Round 14 MaKo HYUNMIN Flashback free1ng,,1 Round 15 Flashback,,,,,49,1,3
Alfajer FNC,,5 Round 3 Flashback free1ng Round 6 MaKo HYUNMIN Round 7 Flashback HYUNMIN Round 11 HYUNMIN Flashback Round 16 Flashback HYUNMIN,2 Round 10 BeYN HYUNMIN Flashback Round 13 BeYN Flashback free1ng,,,,,,,,89,0,0
free1ng DRX,,1 Round 10 Alfajer Chronicle,,,,,1 Round 10 Alfajer Chronicle,,,,46,1,1
MaKo DRX,,,,,,,,,,,36,2,0
BeYN DRX,,2 Round 1 kaajak crashies Round 17 Boaster crashies,,,,1 Round 17 crashies,,,,,39,1,0
HYUNMIN DRX,,4 Round 1 Boaster Alfajer Round 9 crashies Boaster Round 13 Alfajer Boaster Round 17 Chronicle Alfajer,,,,,,,,,42,0,0
Flashback DRX,,4 Round 9 kaajak Chronicle Round 10 Boaster crashies Round 14 Boaster Chronicle Round 15 crashies Boaster,1 Round 2 Boaster Chronicle Alfajer,,,,,,,,51,0,0
