,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
stax T1,,2 Round 9 Xdll SyouTa Round 24 Xdll SugarZ3ro,1 Round 19 SugarZ3ro Dep Xdll,,,,,,,,46,7,0
BuZz T1,,4 Round 6 CLZ SyouTa Round 10 SugarZ3ro Xdll Round 15 Dep Xdll Round 24 Dep SyouTa,1 Round 3 Dep Xdll SugarZ3ro,,,1 Round 3 SugarZ3ro,,,,,62,1,0
Sylvan T1,,2 Round 11 SyouTa SugarZ3ro Round 26 Dep Xdll,,,,,,,,,47,1,0
Meteor T1,,3 Round 3 SyouTa CLZ Round 8 Dep CLZ Round 22 CLZ SyouTa,,,,,,,,,41,1,0
iZu T1,,7 Round 6 SugarZ3ro Dep Round 8 Xdll SyouTa Round 9 CLZ Dep Round 10 CLZ SyouTa Round 12 Xdll CLZ Round 18 CLZ SyouTa Round 23 Dep Xdll,,,,,,,,,55,0,0
Dep ZETA,,6 Round 1 Meteor stax Round 2 Meteor Sylvan Round 6 Meteor stax Round 10 Meteor BuZz Round 13 BuZz stax Round 22 Meteor stax,2 Round 4 Meteor BuZz stax Round 5 iZu BuZz stax,,,,,,,,57,1,1
CLZ ZETA,,3 Round 14 stax BuZz Round 15 Meteor iZu Round 25 BuZz stax,1 Round 13 Meteor Sylvan iZu,,,1 Round 15 iZu,,,,,36,1,1
SugarZ3ro ZETA,,5 Round 7 Meteor BuZz Round 9 BuZz Sylvan Round 12 Sylvan iZu Round 18 Meteor iZu Round 24 Meteor BuZz,1 Round 21 Meteor stax Sylvan,,,,,,,,42,1,0
SyouTa ZETA,,6 Round 1 BuZz iZu Round 2 BuZz iZu Round 4 iZu Sylvan Round 12 BuZz stax Round 15 stax Sylvan Round 16 Meteor Sylvan,,,,,,,,,40,1,1
Xdll ZETA,,5 Round 5 Meteor Sylvan Round 14 iZu Sylvan Round 16 iZu BuZz Round 18 Sylvan stax Round 26 Meteor BuZz,1 Round 3 stax iZu Sylvan,,,1 Round 25 Meteor,,,,,50,2,1
