Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Bind,1,"""0-1""",100T,Attackers,Elimination
2Bind,2,"""0-2""",100T,Attackers,Spike Detonation
2Bind,3,"""0-3""",100T,Attackers,Elimination
2Bind,4,"""0-4""",100T,Attackers,Elimination
2Bind,5,"""1-4""",LOUD,Defenders,Defuse
2Bind,6,"""2-4""",LOUD,Defenders,Defuse
2Bind,7,"""2-5""",100T,Attackers,Spike Detonation
2Bind,8,"""2-6""",100T,Attackers,Spike Detonation
2Bind,9,"""3-6""",LOUD,Defenders,Defuse
2Bind,10,"""4-6""",LOUD,Defenders,Defuse
2Bind,11,"""5-6""",LOUD,Defenders,Elimination
2Bind,12,"""5-7""",100T,Attackers,Elimination
2Bind,13,"""5-8""",LOUD,Defenders,Defuse
2Bind,14,"""5-9""",LOUD,Defenders,Defuse
2Bind,15,"""6-9""",100T,Attackers,Elimination
2Bind,16,"""6-10""",LOUD,Defenders,Defuse
2Bind,17,"""6-11""",LOUD,Defenders,Elimination
2Bind,18,"""6-12""",LOUD,Defenders,Defuse
2Bind,19,"""7-12""",100T,Attackers,Elimination
2Bind,20,"""7-13""",LOUD,Defenders,Elimination
2Bind,21,"""""",,,
2Bind,22,"""""",,,
2Bind,23,"""""",,,
2Bind,24,"""""",,,
