Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
florescent,APK,Map_1_1Lotus,All,Yoru,1.24,241,22,16,4,+6,78%,151,38%,3,3,0
batujnax,APK,Map_1_1Lotus,All,Viper,1.20,187,16,12,8,+4,83%,118,23%,4,2,+2
MOLSI,APK,Map_1_1Lotus,All,Breach,1.15,231,19,14,7,+5,74%,158,25%,0,2,-2
AvovA,APK,Map_1_1Lotus,All,Omen,0.93,158,11,14,8,-3,78%,102,31%,2,1,+1
Governor,APK,Map_1_1Lotus,All,Tejo,0.91,213,17,17,5,0,65%,139,22%,1,5,-4
hiro,NAVI,Map_1_1Lotus,All,Raze,1.30,286,23,18,8,+5,70%,186,20%,4,1,+3
Shao,NAVI,Map_1_1Lotus,All,Astra,1.02,207,17,16,5,+1,74%,137,42%,1,0,+1
ANGE1,NAVI,Map_1_1Lotus,All,Fade,0.93,172,14,17,7,-3,70%,118,40%,5,2,+3
koalanoob,NAVI,Map_1_1Lotus,All,Chamber,0.74,121,11,16,4,-5,57%,95,30%,1,4,-3
Ruxic,NAVI,Map_1_1Lotus,All,Omen,0.52,118,8,19,7,-11,78%,89,23%,2,3,-1
florescent,APK,Map_1_1Lotus,Attack,Yoru,1.23,212,10,7,3,+3,92%,139,50%,0,2,-2
batujnax,APK,Map_1_1Lotus,Attack,Viper,1.37,235,10,6,4,+4,92%,148,26%,4,0,+4
MOLSI,APK,Map_1_1Lotus,Attack,Breach,1.15,272,13,8,2,+5,67%,169,31%,0,1,-1
AvovA,APK,Map_1_1Lotus,Attack,Omen,0.86,157,6,7,2,-1,83%,104,62%,1,1,0
Governor,APK,Map_1_1Lotus,Attack,Tejo,0.90,227,10,9,1,+1,83%,142,25%,1,2,-1
hiro,NAVI,Map_1_1Lotus,Attack,Raze,1.35,302,13,7,4,+6,64%,205,19%,2,1,+1
Shao,NAVI,Map_1_1Lotus,Attack,Astra,1.05,222,9,7,1,+2,82%,152,56%,1,0,+1
ANGE1,NAVI,Map_1_1Lotus,Attack,Fade,0.37,96,3,8,4,-5,64%,54,50%,2,1,+1
koalanoob,NAVI,Map_1_1Lotus,Attack,Chamber,0.98,182,7,7,2,0,73%,127,38%,1,1,0
Ruxic,NAVI,Map_1_1Lotus,Attack,Omen,0.73,115,5,7,1,-2,82%,71,29%,1,1,0
florescent,APK,Map_1_1Lotus,Defend,Yoru,1.25,274,12,9,1,+3,64%,164,30%,3,1,+2
batujnax,APK,Map_1_1Lotus,Defend,Viper,1.02,136,6,6,4,0,73%,85,19%,0,2,-2
MOLSI,APK,Map_1_1Lotus,Defend,Breach,1.15,188,6,6,5,0,82%,147,18%,0,1,-1
AvovA,APK,Map_1_1Lotus,Defend,Omen,1.00,160,5,7,6,-2,73%,100,13%,1,0,+1
Governor,APK,Map_1_1Lotus,Defend,Tejo,0.91,200,7,8,4,-1,45%,135,18%,0,3,-3
hiro,NAVI,Map_1_1Lotus,Defend,Raze,1.25,273,10,11,4,-1,75%,169,20%,2,0,+2
Shao,NAVI,Map_1_1Lotus,Defend,Astra,0.99,194,8,9,4,-1,67%,123,32%,0,0,0
ANGE1,NAVI,Map_1_1Lotus,Defend,Fade,1.44,244,11,9,3,+2,75%,177,36%,3,1,+2
koalanoob,NAVI,Map_1_1Lotus,Defend,Chamber,0.52,67,4,9,2,-5,42%,66,14%,0,3,-3
Ruxic,NAVI,Map_1_1Lotus,Defend,Omen,0.33,122,3,12,6,-9,75%,106,19%,1,2,-1
