,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
brawk NRG,,2 Round 3 JonahP jawgemo Round 7 BABYBAY JonahP,,,,,,,,,46,4,2
s0m NRG,,3 Round 6 jawgemo JonahP Round 11 jawgemo trent Round 23 trent JonahP,3 Round 4 valyn BABYBAY trent Round 8 jawgemo valyn trent Round 13 BABYBAY jawgemo JonahP,,,,,,,,65,0,0
mada NRG,,4 Round 6 valyn trent Round 7 trent valyn Round 8 BABYBAY JonahP Round 22 valyn BABYBAY,,,,,,,,,58,0,0
skuba NRG,,2 Round 9 JonahP valyn Round 10 jawgemo BABYBAY,,2 Round 5 trent BABYBAY JonahP valyn Round 20 BABYBAY jawgemo valyn JonahP skuba,,1 Round 23 BABYBAY,,,,,60,1,0
Ethan NRG,,1 Round 22 jawgemo JonahP,,1 Round 14 jawgemo valyn BABYBAY JonahP,,,,,,,69,5,0
BABYBAY G2,,2 Round 12 skuba Ethan Round 15 mada skuba,1 Round 23 mada s0m skuba BABYBAY,,,,,,,,59,1,2
valyn G2,,7 Round 9 s0m Ethan Round 12 s0m mada Round 16 Ethan brawk Round 17 brawk mada Round 19 Ethan brawk Round 20 mada Ethan Round 21 mada Ethan,1 Round 1 mada s0m brawk,,,,,,,,56,1,0
jawgemo G2,,6 Round 1 Ethan skuba Round 2 mada Ethan Round 3 mada Ethan Round 15 brawk Ethan Round 17 skuba Ethan Round 18 brawk s0m,,,,,,,,,48,0,2
JonahP G2,,2 Round 19 mada skuba Round 21 s0m brawk,,,,,,,,,30,1,0
trent G2,,,,,,,,,,,34,2,1
