Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Haven,1,"""1-0""",GEN,Attackers,Elimination
3Haven,2,"""1-1""",T1,Defenders,Elimination
3Haven,3,"""1-2""",T1,Defenders,Defuse
3Haven,4,"""1-3""",T1,Defenders,Defuse
3Haven,5,"""1-4""",T1,Defenders,Defuse
3Haven,6,"""2-4""",GEN,Attackers,Spike Detonation
3Haven,7,"""2-5""",T1,Defenders,Defuse
3Haven,8,"""2-6""",T1,Defenders,Elimination
3Haven,9,"""3-6""",GEN,Attackers,Spike Detonation
3Haven,10,"""4-6""",GEN,Attackers,Elimination
3Haven,11,"""5-6""",GEN,Attackers,Elimination
3Haven,12,"""5-7""",T1,Defenders,Defuse
3Haven,13,"""5-8""",GEN,Attackers,Elimination
3Haven,14,"""5-9""",GEN,Attackers,Elimination
3Haven,15,"""5-10""",GEN,Attackers,Elimination
3Haven,16,"""5-11""",GEN,Attackers,Elimination
3Haven,17,"""5-12""",GEN,Attackers,Elimination
3Haven,18,"""5-13""",GEN,Attackers,Elimination
3Haven,19,"""""",,,
3Haven,20,"""""",,,
3Haven,21,"""""",,,
3Haven,22,"""""",,,
3Haven,23,"""""",,,
3Haven,24,"""""",,,
