Map,Round Number,Score,Winning Team,Winning Side,Win Method
4Split,1,"""0-1""",GEN,Attackers,Elimination
4Split,2,"""1-1""",T1,Defenders,Time Expired
4Split,3,"""2-1""",T1,Defenders,Elimination
4Split,4,"""2-2""",GEN,Attackers,Elimination
4Split,5,"""2-3""",GEN,Attackers,Elimination
4Split,6,"""3-3""",T1,Defenders,Elimination
4Split,7,"""4-3""",T1,Defenders,Defuse
4Split,8,"""5-3""",T1,Defenders,Elimination
4Split,9,"""6-3""",T1,Defenders,Defuse
4Split,10,"""7-3""",T1,Defenders,Defuse
4Split,11,"""8-3""",T1,Defenders,Elimination
4Split,12,"""9-3""",T1,Defenders,Elimination
4Split,13,"""10-3""",GEN,Attackers,Elimination
4Split,14,"""10-4""",T1,Defenders,Time Expired
4Split,15,"""10-5""",T1,Defenders,Elimination
4Split,16,"""11-5""",GEN,Attackers,Spike Detonation
4Split,17,"""11-6""",T1,Defenders,Elimination
4Split,18,"""11-7""",T1,Defenders,Elimination
4Split,19,"""11-8""",T1,Defenders,Time Expired
4Split,20,"""11-9""",T1,Defenders,Elimination
4Split,21,"""11-10""",T1,Defenders,Time Expired
4Split,22,"""12-10""",GEN,Attackers,Elimination
4Split,23,"""12-11""",T1,Defenders,Elimination
4Split,24,"""12-12""",T1,Defenders,Elimination
4Split,25,"""13-12""",T1,Defenders,Elimination
4Split,26,"""13-13""",T1,Defenders,Elimination
4Split,27,"""13-14""",GEN,Attackers,Elimination
4Split,28,"""14-14""",GEN,Attackers,Spike Detonation
4Split,29,"""14-15""",GEN,Attackers,Elimination
4Split,30,"""15-15""",GEN,Attackers,Elimination
4Split,31,"""15-16""",GEN,Attackers,Elimination
4Split,32,"""15-17""",T1,Defenders,Defuse
