Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Abyss,1,"""1-0""",TH,Attackers,Elimination
1Abyss,2,"""2-0""",TH,Attackers,Elimination
1Abyss,3,"""2-1""",GEN,Defenders,Defuse
1Abyss,4,"""3-1""",TH,Attackers,Elimination
1Abyss,5,"""3-2""",GEN,Defenders,Elimination
1Abyss,6,"""4-2""",TH,Attackers,Elimination
1Abyss,7,"""4-3""",GEN,Defenders,Defuse
1Abyss,8,"""4-4""",GEN,Defenders,Defuse
1Abyss,9,"""5-4""",TH,Attackers,Elimination
1Abyss,10,"""6-4""",TH,Attackers,Elimination
1Abyss,11,"""7-4""",TH,Attackers,Elimination
1Abyss,12,"""7-5""",GEN,Defenders,Defuse
1Abyss,13,"""8-5""",GEN,Defenders,Defuse
1Abyss,14,"""9-5""",GEN,Defenders,Elimination
1Abyss,15,"""9-6""",TH,Attackers,Elimination
1Abyss,16,"""10-6""",GEN,Defenders,Elimination
1Abyss,17,"""10-7""",TH,Attackers,Elimination
1Abyss,18,"""10-8""",TH,Attackers,Elimination
1Abyss,19,"""10-9""",TH,Attackers,Spike Detonation
1Abyss,20,"""11-9""",GEN,Defenders,Time Expired
1Abyss,21,"""11-10""",TH,Attackers,Elimination
1Abyss,22,"""12-10""",GEN,Defenders,Elimination
1Abyss,23,"""12-11""",TH,Attackers,Elimination
1Abyss,24,"""13-11""",GEN,Defenders,Defuse
