Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Bind,1,"""0-1""",TL,Attackers,Elimination
1Bind,2,"""1-1""",BBL,Defenders,Defuse
1Bind,3,"""1-2""",TL,Attackers,Elimination
1Bind,4,"""1-3""",TL,Attackers,Elimination
1Bind,5,"""1-4""",TL,Attackers,Elimination
1Bind,6,"""2-4""",BBL,Defenders,Defuse
1Bind,7,"""2-5""",TL,Attackers,Spike Detonation
1Bind,8,"""2-6""",TL,Attackers,Spike Detonation
1Bind,9,"""3-6""",BBL,Defenders,Elimination
1Bind,10,"""4-6""",BBL,Defenders,Defuse
1Bind,11,"""4-7""",TL,Attackers,Elimination
1Bind,12,"""4-8""",TL,Attackers,Elimination
1Bind,13,"""5-8""",TL,Attackers,Elimination
1Bind,14,"""6-8""",TL,Attackers,Elimination
1Bind,15,"""7-8""",TL,Attackers,Spike Detonation
1Bind,16,"""7-9""",BBL,Defenders,Defuse
1Bind,17,"""8-9""",TL,Attackers,Spike Detonation
1Bind,18,"""8-10""",BBL,Defenders,Elimination
1Bind,19,"""8-11""",BBL,Defenders,Defuse
1Bind,20,"""9-11""",TL,Attackers,Elimination
1Bind,21,"""10-11""",TL,Attackers,Elimination
1Bind,22,"""11-11""",TL,Attackers,Elimination
1Bind,23,"""11-12""",BBL,Defenders,Defuse
1Bind,24,"""11-13""",BBL,Defenders,Elimination
