Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
t3xture,GEN,Map_2_2Fracture,All,Neon,1.40,332,22,15,4,+7,68%,226,39%,3,4,-1
Munchkin,GEN,Map_2_2Fracture,All,Breach,1.04,180,11,13,7,-2,79%,121,20%,0,1,-1
Karon,GEN,Map_2_2Fracture,All,Brimstone,1.00,221,14,15,6,-1,58%,144,34%,0,2,-2
Suggest,GEN,Map_2_2Fracture,All,Cypher,0.51,131,10,15,1,-5,63%,91,41%,0,4,-4
Ash,GEN,Map_2_2Fracture,All,Tejo,0.31,111,6,17,6,-11,58%,78,16%,1,4,-3
Jinggg,PRX,Map_2_2Fracture,All,Brimstone,1.67,316,20,13,15,+7,84%,182,25%,6,1,+5
something,PRX,Map_2_2Fracture,All,Breach,1.37,213,14,12,12,+2,84%,154,27%,1,0,+1
mindfreak,PRX,Map_2_2Fracture,All,Vyse,1.23,246,17,12,1,+5,68%,180,31%,3,0,+3
f0rsakeN,PRX,Map_2_2Fracture,All,Neon,1.08,216,15,13,6,+2,74%,153,32%,4,3,+1
d4v41,PRX,Map_2_2Fracture,All,Tejo,0.73,130,9,13,4,-4,79%,97,21%,1,0,+1
t3xture,GEN,Map_2_2Fracture,Attack,Neon,1.35,341,14,10,2,+4,67%,230,34%,1,2,-1
Munchkin,GEN,Map_2_2Fracture,Attack,Breach,1.24,233,10,8,3,+2,83%,145,24%,0,0,0
Karon,GEN,Map_2_2Fracture,Attack,Brimstone,1.02,230,9,10,2,-1,50%,150,33%,0,2,-2
Suggest,GEN,Map_2_2Fracture,Attack,Cypher,0.30,115,5,10,1,-5,50%,80,42%,0,3,-3
Ash,GEN,Map_2_2Fracture,Attack,Tejo,0.23,100,3,11,3,-8,50%,76,29%,1,3,-2
Jinggg,PRX,Map_2_2Fracture,Attack,Brimstone,1.29,231,5,5,9,0,71%,129,17%,1,1,0
something,PRX,Map_2_2Fracture,Attack,Breach,1.03,246,5,6,3,-1,71%,193,33%,0,0,0
mindfreak,PRX,Map_2_2Fracture,Attack,Vyse,1.43,180,5,3,0,+2,71%,141,38%,1,0,+1
f0rsakeN,PRX,Map_2_2Fracture,Attack,Neon,1.26,232,6,4,2,+2,71%,163,26%,2,1,+1
d4v41,PRX,Map_2_2Fracture,Attack,Tejo,1.02,176,5,4,0,+1,86%,124,11%,1,0,+1
t3xture,GEN,Map_2_2Fracture,Defend,Neon,1.50,317,8,5,2,+3,71%,219,50%,2,2,0
Munchkin,GEN,Map_2_2Fracture,Defend,Breach,0.69,89,1,5,4,-4,71%,81,9%,0,1,-1
Karon,GEN,Map_2_2Fracture,Defend,Brimstone,0.96,206,5,5,4,0,71%,133,35%,0,0,0
Suggest,GEN,Map_2_2Fracture,Defend,Cypher,0.88,159,5,5,0,0,86%,110,40%,0,1,-1
Ash,GEN,Map_2_2Fracture,Defend,Tejo,0.45,132,3,6,3,-3,71%,83,6%,0,1,-1
Jinggg,PRX,Map_2_2Fracture,Defend,Brimstone,1.90,366,15,8,6,+7,92%,213,29%,5,0,+5
something,PRX,Map_2_2Fracture,Defend,Breach,1.57,195,9,6,9,+3,92%,132,23%,1,0,+1
mindfreak,PRX,Map_2_2Fracture,Defend,Vyse,1.11,285,12,9,1,+3,67%,203,28%,2,0,+2
f0rsakeN,PRX,Map_2_2Fracture,Defend,Neon,0.98,207,9,9,4,0,75%,147,38%,2,2,0
d4v41,PRX,Map_2_2Fracture,Defend,Tejo,0.56,104,4,9,4,-5,75%,81,33%,0,0,0
