,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
saadhak KC,,6,3,,,1,1,,,,44,16,4
SUYGETSU KC,,6,1,1,,1,1,,,,56,3,1
Avez KC,,4,2,3,,1,,,,,68,9,2
marteen KC,,7,1,1,,,,,,,53,1,0
Elite KC,,8,1,,,,,,,,52,3,0
ANGE1 NAVI,,4,,,,,,,,,38,7,0
Shao NAVI,,3,3,,,1,2,,,,48,3,3
koalanoob NAVI,,6,4,,,,1,,,,52,0,2
Ruxic NAVI,,7,2,,,,,,,,58,1,1
hiro NAVI,,6,1,,,,,,,,44,4,2
