,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
saadhak KC,,2 Round 4 ANGE1 Shao Round 9 ANGE1 hiro,1 Round 1 Shao Ruxic hiro saadhak,,,,,,,,36,8,1
SUYGETSU KC,,1 Round 11 ANGE1 hiro,1 Round 13 ANGE1 Shao hiro,1 Round 18 koalanoob hiro Ruxic Shao,,1 Round 11 hiro,1 Round 18 Ruxic Shao,,,,75,0,1
Avez KC,,1 Round 6 hiro koalanoob,1 Round 22 Ruxic ANGE1 hiro,,,1 Round 15 Ruxic,,,,,50,0,1
marteen KC,,2 Round 11 Ruxic Shao Round 15 ANGE1 hiro,,,,,,,,,51,1,0
Elite KC,,5 Round 2 Shao ANGE1 Round 10 hiro koalanoob Round 12 Ruxic koalanoob Round 15 koalanoob Shao Round 21 koalanoob Shao,,,,,,,,,39,2,0
ANGE1 NAVI,,1 Round 1 marteen Avez,,,,,,,,,28,4,0
Shao NAVI,,2 Round 20 SUYGETSU Avez Round 21 marteen Avez,1 Round 10 SUYGETSU Elite marteen,,,1 Round 23 SUYGETSU,2 Round 10 Elite marteen Round 19 Elite marteen,,,,55,3,2
koalanoob NAVI,,3 Round 10 saadhak Avez Round 13 SUYGETSU saadhak Round 14 marteen Avez,2 Round 3 marteen Avez Elite Round 17 saadhak Elite SUYGETSU,,,,1 Round 13 saadhak SUYGETSU,,,,73,0,1
Ruxic NAVI,,1 Round 23 Avez saadhak,1 Round 15 SUYGETSU marteen saadhak,,,,,,,,42,1,0
hiro NAVI,,5 Round 3 saadhak SUYGETSU Round 8 marteen SUYGETSU Round 19 saadhak Avez Round 20 marteen Elite Round 23 Elite marteen,1 Round 12 Elite Avez marteen,,,,,,,,71,2,1
