,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,1 Round 17 yay icy,,,,,,,,,35,2,0
jawgemo G2,,2 Round 7 Derrek NaturE Round 19 NaturE supamen,1 Round 12 yay Derrek NaturE,1 Round 3 Derrek icy yay supamen,,,,,,,46,0,1
JonahP G2,,5 Round 7 icy yay Round 8 Derrek supamen Round 11 NaturE Derrek Round 13 supamen icy Round 14 icy Derrek,,,,,,,,,50,6,1
leaf G2,,5 Round 1 NaturE yay Round 2 icy NaturE Round 6 yay supamen Round 11 yay icy Round 16 icy NaturE,3 Round 10 yay supamen icy Round 13 NaturE yay Derrek Round 15 icy supamen Derrek,,1 Round 4 Derrek icy supamen NaturE yay,,,,,,81,1,0
trent G2,,1 Round 8 yay icy,1 Round 20 supamen icy yay,,,,1 Round 20 yay icy,,,,78,1,1
supamen EG,,1 Round 18 trent JonahP,1 Round 6 jawgemo JonahP trent,,,,,,,,34,0,0
yay EG,,2 Round 13 JonahP trent Round 16 jawgemo valyn,1 Round 2 valyn trent leaf,,,,,,,,52,0,0
Derrek EG,,1 Round 3 JonahP valyn,1 Round 16 JonahP leaf trent,,,1 Round 19 valyn,,,,,54,4,1
NaturE EG,,,,,,,,,,,20,2,0
icy EG,,2 Round 4 jawgemo valyn Round 9 valyn jawgemo,2 Round 19 trent leaf valyn Round 20 jawgemo valyn JonahP,1 Round 1 jawgemo trent valyn JonahP,,,,1 Round 1 trent JonahP valyn,,,65,0,1
