,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,3 Round 10 NaturE icy Round 14 icy NaturE Round 18 icy supamen,,,,,,,,,50,0,0
jawgemo G2,,5 Round 4 NaturE yay Round 13 Derrek icy Round 14 supamen Derrek Round 19 Derrek NaturE Round 22 supamen Derrek,1 Round 9 icy NaturE Derrek,,,1 Round 3 supamen,,,,,70,1,1
JonahP G2,,4 Round 1 NaturE yay Round 3 yay Derrek Round 5 yay NaturE Round 7 icy yay,2 Round 10 yay yay Derrek Round 12 yay icy NaturE,,,1 Round 10 Derrek,,,,,59,3,2
leaf G2,,1 Round 5 supamen icy,,,,,,,,,39,0,2
trent G2,,2 Round 16 supamen icy Round 22 yay yay,1 Round 8 icy NaturE supamen,,,,,,,,39,3,0
supamen EG,,7 Round 3 JonahP trent Round 6 trent JonahP Round 8 JonahP leaf Round 12 jawgemo leaf Round 13 trent JonahP Round 15 trent valyn Round 17 leaf JonahP,,,,,,1 Round 18 valyn JonahP trent,,,67,2,0
yay EG,,4 Round 3 valyn leaf yay Round 6 jawgemo leaf Round 21 trent JonahP Round 22 valyn leaf,1 Round 15 leaf JonahP jawgemo,2 Round 2 jawgemo trent valyn JonahP Round 18 leaf trent JonahP valyn,,1 Round 15 jawgemo,,1 Round 18 valyn JonahP trent,,,82,0,2
Derrek EG,,3 Round 1 jawgemo JonahP Round 10 leaf valyn Round 20 valyn jawgemo,,,,,,,,,46,1,0
NaturE EG,,5 Round 11 jawgemo valyn Round 13 jawgemo valyn Round 16 jawgemo trent Round 19 JonahP trent Round 22 jawgemo trent,,,,1 Round 22 trent,,,,,53,6,3
icy EG,,3 Round 16 leaf JonahP Round 19 leaf valyn Round 21 leaf valyn,1 Round 1 valyn trent leaf,,,,,,,,44,0,1
