,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,6 Round 3 Derrek icy Round 4 icy NaturE Round 13 NaturE Derrek Round 14 supamen icy Round 17 icy NaturE Round 24 icy Derrek,,,,,,,,,51,0,0
jawgemo G2,,3 Round 14 NaturE yay Round 21 icy yay Round 22 NaturE supamen,,,,,,,,,41,0,0
JonahP G2,,3 Round 3 supamen NaturE Round 5 yay icy Round 16 NaturE yay,1 Round 23 yay NaturE supamen,,,1 Round 23 supamen,,,,,43,9,1
leaf G2,,1 Round 21 Derrek supamen leaf,2 Round 9 Derrek supamen yay Round 17 Derrek yay supamen,,,,,,,,72,0,2
trent G2,,1 Round 7 yay NaturE,3 Round 6 icy NaturE supamen Round 18 NaturE supamen icy Round 22 Derrek icy yay,1 Round 8 icy NaturE Derrek supamen,,,,,,,64,1,0
supamen EG,,6 Round 1 jawgemo trent Round 4 valyn trent Round 15 JonahP valyn Round 16 leaf trent Round 18 valyn JonahP Round 24 jawgemo valyn,,,,,,,,,58,3,1
yay EG,,2 Round 10 trent valyn Round 11 leaf jawgemo,1 Round 15 jawgemo leaf trent,1 Round 19 trent jawgemo valyn leaf,,,,,,,53,0,0
Derrek EG,,4 Round 7 JonahP jawgemo Round 13 trent jawgemo Round 20 jawgemo JonahP Round 21 jawgemo valyn,1 Round 2 trent leaf JonahP,,,,1 Round 16 jawgemo JonahP,,,,48,6,0
NaturE EG,,1 Round 5 leaf jawgemo,1 Round 10 leaf jawgemo JonahP,,,,,,,,48,0,1
icy EG,,2 Round 11 valyn JonahP Round 12 jawgemo JonahP,1 Round 1 JonahP valyn leaf,,,,,,,,44,0,0
