,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,10,,,,,,,,,45,2,0
jawgemo G2,,10,2,1,,1,,,,,52,1,2
JonahP G2,,12,3,,,2,,,,,51,18,4
leaf G2,,7,5,,1,,,,,,64,1,4
trent G2,,4,5,1,,,1,,,,60,5,1
supamen EG,,14,1,,,,,1,,,53,5,1
yay EG,,8,3,3,,1,,1,,,62,0,2
Derrek EG,,8,2,,,1,1,,,,49,11,1
NaturE EG,,6,1,,,1,,,,,40,8,4
icy EG,,7,4,1,,,,1,,,51,0,2
