,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crazyguy RRQ,,2 Round 9 free1ng Estrella Round 21 Estrella free1ng,1 Round 8 free1ng MaKo Estrella,,,1 Round 14 MaKo,,,,,47,4,0
Kushy RRQ,,2 Round 10 BeYN HYUNMIN Round 23 MaKo HYUNMIN,1 Round 19 free1ng MaKo HYUNMIN,,,1 Round 19 HYUNMIN,,1 Round 23 free1ng MaKo HYUNMIN,,,69,3,3
xffero RRQ,,4 Round 1 Estrella free1ng Round 6 MaKo HYUNMIN Round 20 BeYN free1ng Round 23 Estrella BeYN,,,,,,,,,62,0,0
Monyet RRQ,,2 Round 1 BeYN HYUNMIN Round 11 BeYN MaKo,2 Round 13 HYUNMIN Estrella MaKo Round 14 HYUNMIN Estrella BeYN,,,,,,,,34,2,0
Jemkin RRQ,,4 Round 2 Estrella MaKo Round 3 HYUNMIN BeYN Round 10 Estrella MaKo Round 24 Estrella MaKo,,,,,,,,,48,0,1
free1ng DRX,,4 Round 9 Monyet xffero Round 13 crazyguy Monyet Round 23 xffero Kushy Round 24 Kushy xffero,1 Round 15 Jemkin crazyguy Monyet,,,1 Round 24 xffero,,,,,54,4,1
MaKo DRX,,6 Round 4 xffero Jemkin Round 8 Monyet xffero Round 12 Kushy xffero Round 14 Monyet xffero Round 17 crazyguy xffero Round 23 Jemkin crazyguy,2 Round 5 Monyet crazyguy xffero Round 16 xffero crazyguy Jemkin,1 Round 7 Monyet xffero Jemkin Kushy,,,,,,,84,1,0
BeYN DRX,,4 Round 12 crazyguy Jemkin Round 13 Jemkin Kushy Round 15 xffero Kushy Round 21 Jemkin Monyet,,,,1 Round 13 Kushy,,,,,53,1,1
Estrella DRX,,1 Round 11 Jemkin crazyguy,,,,,,,,,21,2,0
HYUNMIN DRX,,5 Round 4 crazyguy Kushy Round 6 Monyet Kushy Round 9 Jemkin crazyguy Round 19 Monyet crazyguy Round 20 Kushy crazyguy,,,,1 Round 8 crazyguy,1 Round 20 crazyguy Kushy,,,,48,1,2
