Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
leaf,G2,Map_2_2Abyss,All,Chamber,1.57,234,16,4,1,+12,88%,167,31%,3,0,+3
trent,G2,Map_2_2Abyss,All,Sova,1.51,197,12,5,8,+7,88%,140,33%,1,1,0
JonahP,G2,Map_2_2Abyss,All,Breach,1.51,215,12,8,13,+4,88%,137,17%,0,1,-1
valyn,G2,Map_2_2Abyss,All,Astra,1.30,180,10,7,9,+3,81%,102,18%,3,0,+3
jawgemo,G2,Map_2_2Abyss,All,Yoru,1.30,226,13,9,6,+4,81%,164,22%,4,3,+1
LuoK1ng,TE,Map_2_2Abyss,All,Astra,0.71,168,9,14,5,-5,69%,105,37%,1,1,0
Kai,TE,Map_2_2Abyss,All,Jett,0.50,130,8,14,0,-6,63%,89,26%,2,3,-1
Biank,TE,Map_2_2Abyss,All,Sova,0.49,131,6,13,0,-7,63%,97,17%,0,1,-1
heybay,TE,Map_2_2Abyss,All,Kayo,0.48,97,4,13,5,-9,56%,65,13%,2,2,0
FengF,TE,Map_2_2Abyss,All,Omen,0.46,139,6,13,3,-7,44%,103,24%,0,4,-4
leaf,G2,Map_2_2Abyss,Attack,Chamber,1.96,247,5,0,1,+5,100%,153,20%,0,0,0
trent,G2,Map_2_2Abyss,Attack,Sova,1.58,144,2,0,3,+2,100%,87,14%,0,0,0
JonahP,G2,Map_2_2Abyss,Attack,Breach,1.90,262,4,1,2,+3,100%,151,8%,0,0,0
valyn,G2,Map_2_2Abyss,Attack,Astra,2.18,352,6,1,1,+5,100%,186,29%,2,0,+2
jawgemo,G2,Map_2_2Abyss,Attack,Yoru,1.12,177,2,2,3,0,75%,131,17%,1,1,0
LuoK1ng,TE,Map_2_2Abyss,Attack,Astra,0.86,178,7,9,5,-2,75%,105,38%,1,0,+1
Kai,TE,Map_2_2Abyss,Attack,Jett,0.40,122,6,10,0,-4,58%,83,36%,1,3,-2
Biank,TE,Map_2_2Abyss,Attack,Sova,0.55,154,6,9,0,-3,75%,108,22%,0,0,0
heybay,TE,Map_2_2Abyss,Attack,Kayo,0.66,116,4,8,4,-4,67%,75,16%,2,2,0
FengF,TE,Map_2_2Abyss,Attack,Omen,0.63,171,6,8,2,-2,50%,122,27%,0,3,-3
leaf,G2,Map_2_2Abyss,Defend,Chamber,1.44,230,11,4,0,+7,83%,172,36%,3,0,+3
trent,G2,Map_2_2Abyss,Defend,Sova,1.49,215,10,5,5,+5,83%,157,40%,1,1,0
JonahP,G2,Map_2_2Abyss,Defend,Breach,1.38,199,8,7,11,+1,83%,132,21%,0,1,-1
valyn,G2,Map_2_2Abyss,Defend,Astra,1.00,124,4,6,8,-2,75%,74,11%,1,0,+1
jawgemo,G2,Map_2_2Abyss,Defend,Yoru,1.37,243,11,7,3,+4,83%,175,24%,3,2,+1
LuoK1ng,TE,Map_2_2Abyss,Defend,Astra,0.24,138,2,5,0,-3,50%,106,33%,0,1,-1
Kai,TE,Map_2_2Abyss,Defend,Jett,0.78,157,2,4,0,-2,75%,108,11%,1,0,+1
Biank,TE,Map_2_2Abyss,Defend,Sova,0.31,62,0,4,0,-4,25%,62,0%,0,1,-1
heybay,TE,Map_2_2Abyss,Defend,Kayo,0.03,41,0,5,1,-5,25%,35,0%,0,0,0
FengF,TE,Map_2_2Abyss,Defend,Omen,0.02,44,0,5,1,-5,25%,44,0%,0,1,-1
