Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
TvirusLuke,TEC,Map_2_2Haven,All,Neon,1.59,321,26,13,3,+13,73%,195,21%,4,4,0
Haodong,TEC,Map_2_2Haven,All,Omen,1.46,295,22,15,7,+7,77%,170,48%,4,1,+3
Coco,TEC,Map_2_2Haven,All,Viper,1.11,213,17,14,7,+3,73%,154,26%,1,1,0
lucas,TEC,Map_2_2Haven,All,Sova,0.73,156,13,15,6,-2,73%,112,26%,2,1,+1
Abo,TEC,Map_2_2Haven,All,Killjoy,0.57,102,8,13,1,-5,64%,71,24%,1,3,-2
stew,JDG,Map_2_2Haven,All,Neon,1.22,267,22,19,1,+3,64%,156,44%,2,2,0
jkuro,JDG,Map_2_2Haven,All,Viper,0.98,206,15,17,6,-2,59%,134,29%,5,5,0
Babyblue,JDG,Map_2_2Haven,All,Sova,0.76,134,11,15,3,-4,64%,85,38%,0,0,0
kklin,JDG,Map_2_2Haven,All,Killjoy,0.66,137,11,17,2,-6,50%,93,44%,0,2,-2
Z1yan,JDG,Map_2_2Haven,All,Omen,0.61,151,11,18,5,-7,64%,91,25%,3,3,0
TvirusLuke,TEC,Map_2_2Haven,Attack,Neon,1.00,245,9,7,1,+2,60%,165,24%,2,3,-1
Haodong,TEC,Map_2_2Haven,Attack,Omen,1.01,188,6,7,6,-1,100%,111,35%,1,0,+1
Coco,TEC,Map_2_2Haven,Attack,Viper,1.19,219,8,6,4,+2,80%,153,19%,1,1,0
lucas,TEC,Map_2_2Haven,Attack,Sova,1.15,207,8,6,4,+2,100%,149,17%,0,0,0
Abo,TEC,Map_2_2Haven,Attack,Killjoy,0.90,183,7,6,1,+1,60%,118,20%,1,1,0
stew,JDG,Map_2_2Haven,Attack,Neon,1.31,285,13,10,1,+3,67%,166,38%,1,1,0
jkuro,JDG,Map_2_2Haven,Attack,Viper,1.20,250,10,9,5,+1,67%,166,29%,3,3,0
Babyblue,JDG,Map_2_2Haven,Attack,Sova,0.29,68,3,10,1,-7,42%,46,50%,0,0,0
kklin,JDG,Map_2_2Haven,Attack,Killjoy,0.68,147,6,9,1,-3,42%,91,40%,0,1,-1
Z1yan,JDG,Map_2_2Haven,Attack,Omen,0.46,144,6,10,2,-4,50%,89,27%,1,2,-1
TvirusLuke,TEC,Map_2_2Haven,Defend,Neon,2.09,384,17,6,2,+11,83%,220,20%,2,1,+1
Haodong,TEC,Map_2_2Haven,Defend,Omen,1.84,384,16,8,1,+8,58%,219,55%,3,1,+2
Coco,TEC,Map_2_2Haven,Defend,Viper,1.03,208,9,8,3,+1,67%,155,32%,0,0,0
lucas,TEC,Map_2_2Haven,Defend,Sova,0.39,114,5,9,2,-4,50%,81,45%,2,1,+1
Abo,TEC,Map_2_2Haven,Defend,Killjoy,0.30,35,1,7,0,-6,67%,32,29%,0,2,-2
stew,JDG,Map_2_2Haven,Defend,Neon,1.11,245,9,9,0,0,60%,144,60%,1,1,0
jkuro,JDG,Map_2_2Haven,Defend,Viper,0.71,153,5,8,1,-3,50%,96,29%,2,2,0
Babyblue,JDG,Map_2_2Haven,Defend,Sova,1.33,213,8,5,2,+3,90%,132,33%,0,0,0
kklin,JDG,Map_2_2Haven,Defend,Killjoy,0.64,125,5,8,1,-3,60%,95,50%,0,1,-1
Z1yan,JDG,Map_2_2Haven,Defend,Omen,0.78,159,5,8,3,-3,80%,93,24%,2,1,+1
