Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
sociablEE,BBL,All_Maps,All,"Sage, Chamber, Raze",1.16,240,59,50,14,+9,74%,152,24%,13,13,0
vakk,BBL,All_Maps,All,"Vyse, Astra",1.10,203,52,45,23,+7,72%,122,33%,1,4,-3
PROFEK,BBL,All_Maps,All,"Astra, Omen",0.93,185,49,48,14,+1,67%,123,29%,0,5,-5
LewN,BBL,All_Maps,All,"Raze, Yoru",0.86,196,49,53,17,-4,65%,125,30%,8,18,-10
Jamppi,BBL,All_Maps,All,"Tejo, Sova, Fade",0.80,176,38,54,23,-16,65%,116,30%,2,5,-3
keiko,TL,All_Maps,All,"Brimstone, Astra, Raze",1.15,223,56,46,15,+10,68%,145,32%,9,2,+7
kamyk,TL,All_Maps,All,"Gekko, Tejo, Astra",1.10,208,49,47,25,+2,70%,137,25%,3,3,0
kamo,TL,All_Maps,All,"Raze, Jett, Yoru",1.02,225,54,52,8,+2,68%,152,30%,12,6,+6
nAts,TL,All_Maps,All,"Viper, Vyse",0.92,214,51,55,19,-4,67%,139,31%,14,6,+8
paTiTek,TL,All_Maps,All,"Skye, Breach, Fade",0.83,158,40,47,17,-7,72%,101,26%,7,7,0
sociablEE,BBL,All_Maps,Attack,"Sage, Chamber, Raze",1.06,225,28,25,6,+3,77%,143,25%,8,8,0
vakk,BBL,All_Maps,Attack,"Vyse, Astra",1.34,241,33,22,10,+11,86%,143,32%,1,1,0
PROFEK,BBL,All_Maps,Attack,"Astra, Omen",1.13,225,31,24,8,+7,69%,150,33%,0,2,-2
LewN,BBL,All_Maps,Attack,"Raze, Yoru",0.82,207,27,28,7,-1,63%,130,50%,3,8,-5
Jamppi,BBL,All_Maps,Attack,"Tejo, Sova, Fade",0.48,110,10,26,11,-16,66%,82,21%,1,3,-2
keiko,TL,All_Maps,Attack,"Brimstone, Astra, Raze",0.98,194,24,23,11,+1,65%,120,27%,4,1,+3
kamyk,TL,All_Maps,Attack,"Gekko, Tejo, Astra",1.00,201,23,24,13,-1,74%,130,25%,1,2,-1
kamo,TL,All_Maps,Attack,"Raze, Jett, Yoru",0.92,203,23,24,5,-1,71%,156,29%,4,3,+1
nAts,TL,All_Maps,Attack,"Viper, Vyse",1.13,248,30,25,6,+5,68%,156,33%,9,2,+7
paTiTek,TL,All_Maps,Attack,"Skye, Breach, Fade",1.02,191,25,22,10,+3,76%,120,29%,5,3,+2
sociablEE,BBL,All_Maps,Defend,"Sage, Chamber, Raze",1.27,258,31,25,8,+6,71%,161,23%,5,5,0
vakk,BBL,All_Maps,Defend,"Vyse, Astra",0.85,162,19,23,13,-4,59%,100,33%,0,3,-3
PROFEK,BBL,All_Maps,Defend,"Astra, Omen",0.72,144,18,24,6,-6,65%,96,24%,0,3,-3
LewN,BBL,All_Maps,Defend,"Raze, Yoru",0.91,186,22,25,10,-3,68%,121,11%,5,10,-5
Jamppi,BBL,All_Maps,Defend,"Tejo, Sova, Fade",1.13,243,28,28,12,0,65%,150,35%,1,2,-1
keiko,TL,All_Maps,Defend,"Brimstone, Astra, Raze",1.32,252,32,23,4,+9,71%,170,37%,5,1,+4
kamyk,TL,All_Maps,Defend,"Gekko, Tejo, Astra",1.19,214,26,23,12,+3,66%,144,25%,2,1,+1
kamo,TL,All_Maps,Defend,"Raze, Jett, Yoru",1.12,249,31,28,3,+3,66%,149,31%,8,3,+5
nAts,TL,All_Maps,Defend,"Viper, Vyse",0.72,185,21,30,13,-9,66%,122,29%,5,4,+1
paTiTek,TL,All_Maps,Defend,"Skye, Breach, Fade",0.65,127,15,25,7,-10,69%,82,23%,2,4,-2
