,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Munchkin GEN,,6 Round 7 gyen Akame Round 8 Meiy gyen Round 10 gyen Art Round 14 Meiy Jinboong Round 15 Meiy Jinboong Round 19 Akame Art,,,,,,,,,81,1,0
t3xture GEN,,,1 Round 3 Art Akame gyen,,,,,,,,56,1,0
Foxy9 GEN,,3 Round 8 Akame Art Round 10 Meiy Jinboong Round 12 gyen Akame,2 Round 9 Meiy Jinboong gyen Round 15 Akame Art gyen,,,,,,,,91,0,2
yoman GEN,,4 Round 4 gyen Meiy Round 5 Jinboong Art Round 11 Art Meiy Round 17 Akame Meiy,,,,,,,,,41,2,0
Karon GEN,,3 Round 5 gyen Akame Round 13 Art Akame Round 17 Art gyen,,,,,,,,,51,0,0
Jinboong DFM,,1 Round 12 t3xture Munchkin,1 Round 2 Foxy9 Karon yoman,,,,,,,,36,1,0
Meiy DFM,,3 Round 6 Munchkin Karon Round 10 t3xture yoman Round 13 t3xture Karon,1 Round 12 Karon yoman Foxy9,,,,,,,,44,0,0
Art DFM,,2 Round 14 yoman Foxy9 Round 16 Karon yoman,,,,,,,,,35,3,0
Akame DFM,,1 Round 11 Munchkin Foxy9,,,,,,,,,46,0,0
gyen DFM,,1 Round 1 yoman Munchkin,,,,,,,,,33,2,0
