Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Killua,TLN,Map_3_3Ascent,All,Vyse,1.37,249,18,13,7,+5,77%,164,35%,1,2,-1
JitBoyS,TLN,Map_3_3Ascent,All,Deadlock,1.30,219,19,13,6,+6,77%,140,30%,2,4,-2
Crws,TLN,Map_3_3Ascent,All,Tejo,1.16,215,16,13,4,+3,73%,160,29%,1,0,+1
primmie,TLN,Map_3_3Ascent,All,Jett,0.89,194,15,15,2,0,59%,139,48%,5,5,0
thyy,TLN,Map_3_3Ascent,All,Omen,0.85,123,9,13,5,-4,73%,78,52%,1,1,0
Dambi,NS,Map_3_3Ascent,All,Yoru,1.01,201,16,15,4,+1,68%,134,24%,4,5,-1
Ivy,NS,Map_3_3Ascent,All,Tejo,0.98,156,12,13,1,-1,64%,107,19%,3,0,+3
margaret,NS,Map_3_3Ascent,All,Cypher,0.90,191,16,16,3,0,68%,131,30%,2,1,+1
Persia,NS,Map_3_3Ascent,All,Omen,0.74,175,13,17,6,-4,59%,115,29%,3,1,+2
Francis,NS,Map_3_3Ascent,All,Harbor,0.71,150,10,16,6,-6,59%,108,17%,0,3,-3
Killua,TLN,Map_3_3Ascent,Attack,Vyse,1.09,166,6,6,1,0,70%,117,43%,0,0,0
JitBoyS,TLN,Map_3_3Ascent,Attack,Deadlock,1.12,262,9,8,4,+1,80%,164,32%,1,3,-2
Crws,TLN,Map_3_3Ascent,Attack,Tejo,1.56,333,12,6,1,+6,80%,231,41%,1,0,+1
primmie,TLN,Map_3_3Ascent,Attack,Jett,0.61,146,5,8,1,-3,60%,106,47%,2,2,0
thyy,TLN,Map_3_3Ascent,Attack,Omen,0.71,140,5,7,0,-2,60%,97,55%,0,1,-1
Dambi,NS,Map_3_3Ascent,Attack,Yoru,0.99,202,9,8,2,+1,50%,121,29%,4,4,0
Ivy,NS,Map_3_3Ascent,Attack,Tejo,1.02,128,5,5,0,0,67%,96,16%,0,0,0
margaret,NS,Map_3_3Ascent,Attack,Cypher,0.48,132,6,9,1,-3,50%,80,25%,1,1,0
Persia,NS,Map_3_3Ascent,Attack,Omen,0.68,157,6,9,1,-3,58%,118,24%,1,0,+1
Francis,NS,Map_3_3Ascent,Attack,Harbor,0.69,142,6,9,2,-3,67%,102,26%,0,1,-1
Killua,TLN,Map_3_3Ascent,Defend,Vyse,1.61,320,12,7,6,+5,83%,204,31%,1,2,-1
JitBoyS,TLN,Map_3_3Ascent,Defend,Deadlock,1.44,185,10,5,2,+5,75%,120,27%,1,1,0
Crws,TLN,Map_3_3Ascent,Defend,Tejo,0.83,118,4,7,3,-3,67%,101,13%,0,0,0
primmie,TLN,Map_3_3Ascent,Defend,Jett,1.12,234,10,7,1,+3,58%,167,50%,3,3,0
thyy,TLN,Map_3_3Ascent,Defend,Omen,0.97,109,4,6,5,-2,83%,61,50%,1,0,+1
Dambi,NS,Map_3_3Ascent,Defend,Yoru,1.04,202,7,7,2,0,90%,150,18%,0,1,-1
Ivy,NS,Map_3_3Ascent,Defend,Tejo,0.93,191,7,8,1,-1,60%,120,22%,3,0,+3
margaret,NS,Map_3_3Ascent,Defend,Cypher,1.40,262,10,7,2,+3,90%,193,32%,1,0,+1
Persia,NS,Map_3_3Ascent,Defend,Omen,0.81,198,7,8,5,-1,60%,111,33%,2,1,+1
Francis,NS,Map_3_3Ascent,Defend,Harbor,0.72,160,4,7,4,-3,50%,115,12%,0,2,-2
