,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
stax T1,,3 Round 3 crazyguy xffero Round 12 crazyguy xffero Round 19 Jemkin xffero,,,,1 Round 17 xffero,1 Round 7 Jemkin Monyet,,,,51,6,1
BuZz T1,,1 Round 19 crazyguy Monyet,,,,,,,,,21,0,0
Sylvan T1,,2 Round 12 Monyet Kushy Round 15 Monyet Kushy,,1 Round 22 xffero Kushy Jemkin crazyguy,,,1 Round 15 Kushy Monyet,,,,60,1,0
Meteor T1,,1 Round 18 xffero Jemkin,3 Round 3 Monyet Jemkin Kushy Round 5 Jemkin xffero crazyguy Round 8 Jemkin crazyguy Kushy,1 Round 6 Jemkin xffero crazyguy Kushy,,,1 Round 18 Jemkin xffero,,,,85,1,1
iZu T1,,3 Round 13 Jemkin xffero Round 15 Jemkin crazyguy Round 18 crazyguy Kushy,2 Round 16 Kushy crazyguy xffero Round 23 Monyet xffero Jemkin,1 Round 4 Jemkin Monyet xffero Kushy,,1 Round 16 xffero,,,,,59,1,0
crazyguy RRQ,,1 Round 10 stax iZu,,,,,,,,,34,2,1
Kushy RRQ,,3 Round 4 BuZz stax Round 11 BuZz iZu Round 16 Meteor stax,,1 Round 2 iZu Sylvan Meteor BuZz,,,,,,,46,3,0
xffero RRQ,,2 Round 14 stax Sylvan Round 18 stax Sylvan,3 Round 8 BuZz Meteor Sylvan Round 17 Meteor Sylvan stax xffero Round 20 iZu BuZz Sylvan,,,,1 Round 8 Sylvan Meteor,,,,68,2,0
Monyet RRQ,,4 Round 1 stax Sylvan Round 15 Meteor stax Round 18 iZu BuZz Round 21 BuZz Meteor,1 Round 7 BuZz Meteor stax,1 Round 13 Sylvan iZu stax Meteor,,1 Round 13 Meteor,,,,,55,1,1
Jemkin RRQ,,1 Round 11 Sylvan stax,1 Round 9 stax Sylvan Meteor,,,,,,,,53,0,0
