Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Icebox,1,"""0-1""",DRX,Defenders,Defuse
1Icebox,2,"""0-2""",DRX,Defenders,Elimination
1Icebox,3,"""1-2""",RRQ,Attackers,Spike Detonation
1Icebox,4,"""2-2""",RRQ,Attackers,Spike Detonation
1Icebox,5,"""2-3""",DRX,Defenders,Defuse
1Icebox,6,"""3-3""",RRQ,Attackers,Elimination
1Icebox,7,"""3-4""",DRX,Defenders,Defuse
1Icebox,8,"""3-5""",DRX,Defenders,Defuse
1Icebox,9,"""3-6""",DRX,Defenders,Defuse
1Icebox,10,"""3-7""",DRX,Defenders,Elimination
1Icebox,11,"""3-8""",DRX,Defenders,Elimination
1Icebox,12,"""4-8""",RRQ,Attackers,Elimination
1Icebox,13,"""4-9""",RRQ,Attackers,Elimination
1Icebox,14,"""4-10""",RRQ,Attackers,Spike Detonation
1Icebox,15,"""5-10""",DRX,Defenders,Defuse
1Icebox,16,"""6-10""",DRX,Defenders,Defuse
1Icebox,17,"""6-11""",RRQ,Attackers,Spike Detonation
1Icebox,18,"""6-12""",RRQ,Attackers,Elimination
1Icebox,19,"""7-12""",DRX,Defenders,Elimination
1Icebox,20,"""7-13""",RRQ,Attackers,Elimination
1Icebox,21,"""""",,,
1Icebox,22,"""""",,,
1Icebox,23,"""""",,,
1Icebox,24,"""""",,,
