Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Abo,TEC,All_Maps,All,"Vyse, Killjoy, Deadlock",,247,61,54,22,+7,,,,,,
Haodong,TEC,All_Maps,All,Omen,,217,53,47,27,+6,,,,,,
Dynamite,TEC,All_Maps,All,"Raze, Neon",,204,55,48,17,+7,,,,,,
lucas,TEC,All_Maps,All,"Fade, Sova",,203,54,45,26,+9,,,,,,
Coco,TEC,All_Maps,All,Viper,,184,47,47,21,0,,,,,,
Rachel,DRG,All_Maps,All,"Yoru, Omen",,213,58,52,17,+6,,,,,,
T1an,DRG,All_Maps,All,"Breach, Sova",,209,52,52,22,0,,,,,,
YiMingGuNai,DRG,All_Maps,All,Neon,,196,47,59,14,-12,,,,,,
Verse,DRG,All_Maps,All,Cypher,,191,49,52,9,-3,,,,,,
Croudy,DRG,All_Maps,All,"Omen, Sova",,150,35,55,21,-20,,,,,,
Abo,TEC,All_Maps,Attack,"Vyse, Killjoy, Deadlock",,,,,,,,,
Haodong,TEC,All_Maps,Attack,Omen,,,,,,,,,
Dynamite,TEC,All_Maps,Attack,"Raze, Neon",,,,,,,,,
lucas,TEC,All_Maps,Attack,"Fade, Sova",,,,,,,,,
Coco,TEC,All_Maps,Attack,Viper,,,,,,,,,
Rachel,DRG,All_Maps,Attack,"Yoru, Omen",,,,,,,,,
T1an,DRG,All_Maps,Attack,"Breach, Sova",,,,,,,,,
YiMingGuNai,DRG,All_Maps,Attack,Neon,,,,,,,,,
Verse,DRG,All_Maps,Attack,Cypher,,,,,,,,,
Croudy,DRG,All_Maps,Attack,"Omen, Sova",,,,,,,,,
Abo,TEC,All_Maps,Defend,"Vyse, Killjoy, Deadlock",,,,,,,,,
Haodong,TEC,All_Maps,Defend,Omen,,,,,,,,,
Dynamite,TEC,All_Maps,Defend,"Raze, Neon",,,,,,,,,
lucas,TEC,All_Maps,Defend,"Fade, Sova",,,,,,,,,
Coco,TEC,All_Maps,Defend,Viper,,,,,,,,,
Rachel,DRG,All_Maps,Defend,"Yoru, Omen",,,,,,,,,
T1an,DRG,All_Maps,Defend,"Breach, Sova",,,,,,,,,
YiMingGuNai,DRG,All_Maps,Defend,Neon,,,,,,,,,
Verse,DRG,All_Maps,Defend,Cypher,,,,,,,,,
Croudy,DRG,All_Maps,Defend,"Omen, Sova",,,,,,,,,
