Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Icebox,1,"""0-1""",BME,Attackers,Elimination
1Icebox,2,"""0-2""",BME,Attackers,Elimination
1Icebox,3,"""0-3""",BME,Attackers,Elimination
1Icebox,4,"""0-4""",BME,Attackers,Elimination
1Icebox,5,"""1-4""",DRX,Defenders,Defuse
1Icebox,6,"""1-5""",BME,Attackers,Spike Detonation
1Icebox,7,"""1-6""",BME,Attackers,Spike Detonation
1Icebox,8,"""1-7""",BME,Attackers,Spike Detonation
1Icebox,9,"""2-7""",DRX,Defenders,Elimination
1Icebox,10,"""3-7""",DRX,Defenders,Time Expired
1Icebox,11,"""3-8""",BME,Attackers,Elimination
1Icebox,12,"""4-8""",DRX,Defenders,Elimination
1Icebox,13,"""4-9""",DRX,Defenders,Defuse
1Icebox,14,"""4-10""",DRX,Defenders,Elimination
1Icebox,15,"""4-11""",DRX,Defenders,Elimination
1Icebox,16,"""5-11""",BME,Attackers,Spike Detonation
1Icebox,17,"""6-11""",BME,Attackers,Elimination
1Icebox,18,"""6-12""",DRX,Defenders,Time Expired
1Icebox,19,"""7-12""",BME,Attackers,Spike Detonation
1Icebox,20,"""8-12""",BME,Attackers,Elimination
1Icebox,21,"""8-13""",DRX,Defenders,Defuse
1Icebox,22,"""""",,,
1Icebox,23,"""""",,,
1Icebox,24,"""""",,,
