Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Sunset,1,"""1-0""",BBL,Attackers,Elimination
3Sunset,2,"""2-0""",BBL,Attackers,Elimination
3Sunset,3,"""2-1""",TH,Defenders,Elimination
3Sunset,4,"""3-1""",BBL,Attackers,Elimination
3Sunset,5,"""3-2""",TH,Defenders,Defuse
3Sunset,6,"""3-3""",TH,Defenders,Elimination
3Sunset,7,"""4-3""",BBL,Attackers,Spike Detonation
3Sunset,8,"""4-4""",TH,Defenders,Elimination
3Sunset,9,"""5-4""",BBL,Attackers,Elimination
3Sunset,10,"""6-4""",BBL,Attackers,Elimination
3Sunset,11,"""6-5""",TH,Defenders,Elimination
3Sunset,12,"""6-6""",TH,Defenders,Elimination
3Sunset,13,"""7-6""",TH,Defenders,Elimination
3Sunset,14,"""8-6""",TH,Defenders,Elimination
3Sunset,15,"""9-6""",TH,Defenders,Defuse
3Sunset,16,"""10-6""",TH,Defenders,Elimination
3Sunset,17,"""11-6""",TH,Defenders,Defuse
3Sunset,18,"""12-6""",TH,Defenders,Defuse
3Sunset,19,"""12-7""",BBL,Attackers,Elimination
3Sunset,20,"""12-8""",BBL,Attackers,Elimination
3Sunset,21,"""12-9""",BBL,Attackers,Elimination
3Sunset,22,"""12-10""",BBL,Attackers,Elimination
3Sunset,23,"""12-11""",BBL,Attackers,Elimination
3Sunset,24,"""13-11""",TH,Defenders,Elimination
