Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Haven,1,"""1-0""",BBL,Attackers,Elimination
2Haven,2,"""2-0""",BBL,Attackers,Spike Detonation
2Haven,3,"""2-1""",TH,Defenders,Time Expired
2Haven,4,"""3-1""",BBL,Attackers,Spike Detonation
2Haven,5,"""4-1""",BBL,Attackers,Elimination
2Haven,6,"""4-2""",TH,Defenders,Elimination
2Haven,7,"""4-3""",TH,Defenders,Elimination
2Haven,8,"""5-3""",BBL,Attackers,Elimination
2Haven,9,"""6-3""",BBL,Attackers,Elimination
2Haven,10,"""7-3""",BBL,Attackers,Elimination
2Haven,11,"""8-3""",BBL,Attackers,Elimination
2Haven,12,"""9-3""",BBL,Attackers,Elimination
2Haven,13,"""9-4""",BBL,Attackers,Elimination
2Haven,14,"""9-5""",BBL,Attackers,Elimination
2Haven,15,"""10-5""",TH,Defenders,Elimination
2Haven,16,"""10-6""",BBL,Attackers,Elimination
2Haven,17,"""10-7""",BBL,Attackers,Elimination
2Haven,18,"""11-7""",TH,Defenders,Elimination
2Haven,19,"""11-8""",BBL,Attackers,Elimination
2Haven,20,"""11-9""",BBL,Attackers,Spike Detonation
2Haven,21,"""12-9""",TH,Defenders,Time Expired
2Haven,22,"""13-9""",TH,Defenders,Defuse
2Haven,23,"""""",,,
2Haven,24,"""""",,,
