,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Boo TH,,2,1,,,2,1,,,,42,1,2
RieNs TH,,10,3,,,,1,,,,66,10,1
MiniBoo TH,,3,2,2,,,1,,,,51,1,2
Wo0t TH,,5,3,1,,1,,,,,63,1,1
benjyfishy TH,,6,2,,,,,,,,39,1,1
stax T1,,1,,,,1,,,,,32,13,0
BuZz T1,,3,2,2,,,,,,,44,0,0
Meteor T1,,4,3,,,,,,,,51,1,0
iZu T1,,5,4,,,,1,,,,52,1,1
DH T1,,5,1,2,,,,,,,57,2,1
