Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Bind,1,"""0-1""",NOVA,Defenders,Elimination
2Bind,2,"""0-2""",NOVA,Defenders,Elimination
2Bind,3,"""1-2""",DRG,Attackers,Spike Detonation
2Bind,4,"""1-3""",NOVA,Defenders,Defuse
2Bind,5,"""2-3""",DRG,Attackers,Spike Detonation
2Bind,6,"""3-3""",DRG,Attackers,Elimination
2Bind,7,"""4-3""",DRG,Attackers,Elimination
2Bind,8,"""4-4""",NOVA,Defenders,Defuse
2Bind,9,"""4-5""",NOVA,Defenders,Defuse
2Bind,10,"""5-5""",DRG,Attackers,Elimination
2Bind,11,"""5-6""",NOVA,Defenders,Time Expired
2Bind,12,"""5-7""",NOVA,Defenders,Defuse
2Bind,13,"""6-7""",NOVA,Defenders,Elimination
2Bind,14,"""7-7""",NOVA,Defenders,Elimination
2Bind,15,"""7-8""",DRG,Attackers,Elimination
2Bind,16,"""7-9""",DRG,Attackers,Elimination
2Bind,17,"""7-10""",DRG,Attackers,Elimination
2Bind,18,"""7-11""",DRG,Attackers,Elimination
2Bind,19,"""7-12""",DRG,Attackers,Elimination
2Bind,20,"""7-13""",DRG,Attackers,Elimination
2Bind,21,"""""",,,
2Bind,22,"""""",,,
2Bind,23,"""""",,,
2Bind,24,"""""",,,
