Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Pearl,1,"""0-1""",DRG,Attackers,Elimination
1Pearl,2,"""0-2""",DRG,Attackers,Elimination
1Pearl,3,"""1-2""",NOVA,Defenders,Defuse
1Pearl,4,"""1-3""",DRG,Attackers,Spike Detonation
1Pearl,5,"""1-4""",DRG,Attackers,Elimination
1Pearl,6,"""2-4""",NOVA,Defenders,Defuse
1Pearl,7,"""3-4""",NOVA,Defenders,Defuse
1Pearl,8,"""4-4""",NOVA,Defenders,Elimination
1Pearl,9,"""4-5""",DRG,Attackers,Elimination
1Pearl,10,"""4-6""",DRG,Attackers,Spike Detonation
1Pearl,11,"""4-7""",DRG,Attackers,Elimination
1Pearl,12,"""4-8""",DRG,Attackers,Elimination
1Pearl,13,"""5-8""",DRG,Attackers,Elimination
1Pearl,14,"""6-8""",DRG,Attackers,Spike Detonation
1Pearl,15,"""6-9""",NOVA,Defenders,Elimination
1Pearl,16,"""7-9""",DRG,Attackers,Elimination
1Pearl,17,"""7-10""",NOVA,Defenders,Elimination
1Pearl,18,"""7-11""",NOVA,Defenders,Elimination
1Pearl,19,"""7-12""",NOVA,Defenders,Time Expired
1Pearl,20,"""8-12""",DRG,Attackers,Elimination
1Pearl,21,"""8-13""",NOVA,Defenders,Defuse
1Pearl,22,"""""",,,
1Pearl,23,"""""",,,
1Pearl,24,"""""",,,
