,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
tuyz FUR,,,,,,,,,,,48,0,0
adverso FUR,,1 Round 15 BABYBAY valyn,,,,,,,,,49,0,0
Urango FUR,,1 Round 12 BABYBAY jawgemo,,,,,,,,,35,1,0
heat FUR,,,1 Round 12 trent valyn JonahP heat,,,,,,,,69,0,0
Palla FUR,,1 Round 11 BABYBAY valyn,1 Round 3 JonahP jawgemo BABYBAY,,,,,,,,67,0,2
BABYBAY G2,,1 Round 13 Palla heat,1 Round 6 tuyz heat Urango,,1 Round 2 Palla heat tuyz Urango adverso,,,,,,76,0,0
valyn G2,,3 Round 1 adverso heat Round 5 Palla tuyz Round 12 adverso Urango,1 Round 14 Palla adverso Urango,,,,,,,,42,0,0
jawgemo G2,,3 Round 1 Urango tuyz Round 5 heat adverso Round 12 Palla tuyz,2 Round 10 Urango tuyz adverso Round 15 heat Palla adverso,,,,,,,,58,0,0
JonahP G2,,1 Round 7 Palla adverso,,,,1 Round 12 heat,,,,,43,3,0
trent G2,,2 Round 10 Palla heat Round 13 Urango tuyz,1 Round 8 Urango tuyz adverso,,,1 Round 10 heat,,1 Round 8 Urango tuyz adverso,,,35,9,1
